rowid,date,voteno,Bill,mpid41371,mpid41372,mpid41373,mpid41374,mpid41375,mpid41376,mpid41377,mpid41378,mpid41379,mpid41380,mpid41381,mpid41382,mpid41383,mpid41384,mpid41385,mpid41386,mpid41387,mpid41388,mpid41389,mpid41390,mpid41391,mpid41392,mpid41393,mpid41394,mpid41395,mpid41396,mpid41397,mpid41398,mpid41399,mpid41400,mpid41401,mpid41402,mpid41403,mpid41404,mpid41405,mpid41406,mpid41407,mpid41408,mpid41409,mpid41410,mpid41411,mpid41412,mpid41413,mpid41414,mpid41415,mpid41416,mpid41417,mpid41418,mpid41419,mpid41420,mpid41421,mpid41422,mpid41423,mpid41424,mpid41425,mpid41426,mpid41427,mpid41428,mpid41429,mpid41430,mpid41431,mpid41432,mpid41433,mpid41434,mpid41435,mpid41436,mpid41437,mpid41438,mpid41439,mpid41440,mpid41441,mpid41442,mpid41443,mpid41444,mpid41445,mpid41446,mpid41447,mpid41448,mpid41449,mpid41450,mpid41451,mpid41452,mpid41453,mpid41454,mpid41455,mpid41456,mpid41457,mpid41458,mpid41459,mpid41460,mpid41461,mpid41462,mpid41463,mpid41464,mpid41465,mpid41466,mpid41467,mpid41468,mpid41469,mpid41470,mpid41471,mpid41472,mpid41473,mpid41475,mpid41476,mpid41477,mpid41478,mpid41479,mpid41481,mpid41482,mpid41483,mpid41484,mpid41485,mpid41486,mpid41487,mpid41488,mpid41489,mpid41490,mpid41491,mpid41492,mpid41493,mpid41494,mpid41495,mpid41496,mpid41497,mpid41498,mpid41499,mpid41500,mpid41501,mpid41502,mpid41503,mpid41504,mpid41505,mpid41506,mpid41507,mpid41508,mpid41509,mpid41510,mpid41511,mpid41512,mpid41513,mpid41514,mpid41515,mpid41517,mpid41519,mpid41520,mpid41521,mpid41522,mpid41523,mpid41524,mpid41525,mpid41526,mpid41527,mpid41528,mpid41529,mpid41530,mpid41531,mpid41532,mpid41533,mpid41534,mpid41535,mpid41536,mpid41537,mpid41538,mpid41539,mpid41540,mpid41541,mpid41542,mpid41543,mpid41545,mpid41546,mpid41547,mpid41548,mpid41549,mpid41550,mpid41551,mpid41552,mpid41553,mpid41554,mpid41555,mpid41556,mpid41557,mpid41558,mpid41559,mpid41560,mpid41561,mpid41562,mpid41563,mpid41564,mpid41565,mpid41566,mpid41567,mpid41568,mpid41569,mpid41570,mpid41571,mpid41572,mpid41573,mpid41574,mpid41575,mpid41576,mpid41577,mpid41578,mpid41579,mpid41580,mpid41581,mpid41582,mpid41583,mpid41584,mpid41585,mpid41586,mpid41587,mpid41588,mpid41589,mpid41590,mpid41591,mpid41592,mpid41593,mpid41594,mpid41595,mpid41596,mpid41597,mpid41598,mpid41599,mpid41600,mpid41601,mpid41602,mpid41603,mpid41604,mpid41605,mpid41606,mpid41607,mpid41608,mpid41609,mpid41610,mpid41611,mpid41612,mpid41613,mpid41614,mpid41615,mpid41616,mpid41617,mpid41618,mpid41619,mpid41620,mpid41621,mpid41622,mpid41623,mpid41624,mpid41625,mpid41626,mpid41627,mpid41628,mpid41629,mpid41630,mpid41631,mpid41632,mpid41633,mpid41634,mpid41635,mpid41636,mpid41637,mpid41638,mpid41639,mpid41640,mpid41641,mpid41642,mpid41643,mpid41644,mpid41645,mpid41646,mpid41647,mpid41648,mpid41649,mpid41650,mpid41651,mpid41652,mpid41653,mpid41654,mpid41655,mpid41656,mpid41657,mpid41658,mpid41659,mpid41660,mpid41661,mpid41662,mpid41663,mpid41664,mpid41665,mpid41666,mpid41667,mpid41668,mpid41669,mpid41670,mpid41672,mpid41673,mpid41674,mpid41675,mpid41676,mpid41677,mpid41678,mpid41679,mpid41680,mpid41681,mpid41682,mpid41683,mpid41684,mpid41685,mpid41686,mpid41687,mpid41688,mpid41689,mpid41690,mpid41691,mpid41692,mpid41693,mpid41694,mpid41696,mpid41697,mpid41698,mpid41699,mpid41700,mpid41701,mpid41702,mpid41703,mpid41704,mpid41705,mpid41706,mpid41707,mpid41708,mpid41709,mpid41710,mpid41711,mpid41712,mpid41713,mpid41714,mpid41715,mpid41716,mpid41717,mpid41718,mpid41719,mpid41720,mpid41721,mpid41722,mpid41723,mpid41724,mpid41725,mpid41726,mpid41727,mpid41728,mpid41729,mpid41730,mpid41731,mpid41732,mpid41733,mpid41734,mpid41735,mpid41736,mpid41737,mpid41738,mpid41739,mpid41740,mpid41741,mpid41742,mpid41743,mpid41744,mpid41745,mpid41746,mpid41747,mpid41748,mpid41749,mpid41750,mpid41751,mpid41752,mpid41753,mpid41754,mpid41755,mpid41756,mpid41757,mpid41758,mpid41759,mpid41760,mpid41761,mpid41762,mpid41763,mpid41764,mpid41765,mpid41766,mpid41767,mpid41768,mpid41769,mpid41770,mpid41771,mpid41772,mpid41773,mpid41774,mpid41775,mpid41776,mpid41778,mpid41779,mpid41780,mpid41781,mpid41782,mpid41783,mpid41784,mpid41785,mpid41786,mpid41787,mpid41788,mpid41789,mpid41790,mpid41791,mpid41792,mpid41793,mpid41794,mpid41795,mpid41796,mpid41797,mpid41798,mpid41799,mpid41800,mpid41801,mpid41802,mpid41803,mpid41804,mpid41805,mpid41806,mpid41807,mpid41808,mpid41809,mpid41810,mpid41811,mpid41812,mpid41813,mpid41814,mpid41815,mpid41816,mpid41817,mpid41818,mpid41819,mpid41820,mpid41821,mpid41822,mpid41823,mpid41824,mpid41825,mpid41826,mpid41827,mpid41828,mpid41829,mpid41830,mpid41831,mpid41832,mpid41833,mpid41834,mpid41835,mpid41836,mpid41837,mpid41838,mpid41839,mpid41840,mpid41842,mpid41843,mpid41844,mpid41845,mpid41846,mpid41847,mpid41848,mpid41849,mpid41850,mpid41851,mpid41852,mpid41853,mpid41854,mpid41855,mpid41856,mpid41857,mpid41858,mpid41859,mpid41860,mpid41861,mpid41862,mpid41863,mpid41864,mpid41865,mpid41866,mpid41867,mpid41868,mpid41869,mpid41870,mpid41871,mpid41872,mpid41873,mpid41874,mpid41875,mpid41876,mpid41877,mpid41878,mpid41879,mpid41880,mpid41881,mpid41882,mpid41883,mpid41884,mpid41885,mpid41886,mpid41887,mpid41888,mpid41889,mpid41890,mpid41891,mpid41892,mpid41893,mpid41894,mpid41895,mpid41896,mpid41897,mpid41898,mpid41899,mpid41900,mpid41902,mpid41903,mpid41904,mpid41905,mpid41906,mpid41907,mpid41908,mpid41909,mpid41910,mpid41911,mpid41912,mpid41913,mpid41914,mpid41915,mpid41916,mpid41917,mpid41918,mpid41919,mpid41920,mpid41921,mpid41922,mpid41923,mpid41924,mpid41925,mpid41926,mpid41927,mpid41928,mpid41929,mpid41930,mpid41931,mpid41932,mpid41933,mpid41934,mpid41935,mpid41936,mpid41937,mpid41938,mpid41939,mpid41940,mpid41941,mpid41942,mpid41943,mpid41944,mpid41945,mpid41946,mpid41947,mpid41948,mpid41949,mpid41950,mpid41951,mpid41952,mpid41953,mpid41954,mpid41955,mpid41956,mpid41957,mpid41958,mpid41959,mpid41960,mpid41961,mpid41962,mpid41963,mpid41964,mpid41965,mpid41966,mpid41967,mpid41968,mpid41969,mpid41970,mpid41971,mpid41972,mpid41973,mpid41974,mpid41975,mpid41976,mpid41977,mpid41978,mpid41979,mpid41980,mpid41981,mpid41982,mpid41983,mpid41984,mpid41985,mpid41986,mpid41987,mpid41988,mpid41989,mpid41990,mpid41991,mpid41992,mpid41993,mpid41994,mpid41995,mpid41996,mpid41997,mpid41998,mpid41999,mpid42000,mpid42001,mpid42002,mpid42003,mpid42004,mpid42005,mpid42006,mpid42008,mpid42009,mpid42010,mpid42011,mpid42012,mpid42013,mpid42014,mpid42015,mpid42016,mpid42017,mpid42018,mpid42019,mpid42020,mpid42022,mpid42023,mpid42024,mpid42025,mpid42026,mpid42027,mpid42028,mpid42029,mpid42030,mpid42031,mpid42032,mpid42033,mpid42034,mpid42035,mpid42036,mpid42037,mpid42038,mpid42039,mpid42040,mpid42041,mpid42042,mpid42043,mpid42044,mpid42045,mpid42046,mpid42047,mpid42048,mpid42049,mpid42050,mpid42051,mpid42053,mpid42054,mpid42055,mpid42056,mpid42057,mpid42058,mpid42059,mpid42060,mpid42061,mpid42062,mpid42063,mpid42064,mpid42065,mpid42066,mpid42067,mpid42068,mpid42069,mpid42070,mpid42071,mpid42072,mpid42073,mpid42074,mpid42075,mpid42076,mpid42077,mpid42078,mpid42079,mpid42080,mpid42081,mpid42082,mpid42083,mpid42084,mpid42085,mpid42086,mpid42087,mpid42088,mpid42089,mpid42090,mpid42091,mpid42092,mpid42093,mpid42094,mpid42095,mpid42096,mpid42097,mpid42098,mpid42099,mpid42101,mpid42102,mpid42103,mpid42104,mpid42105,mpid42106,mpid42107,mpid42108,mpid42109,mpid42110,mpid42111,mpid42112,mpid42113,mpid42114,mpid42115,mpid42116,mpid42117,mpid42118,mpid42119,mpid42120,mpid42121,mpid42122,mpid42123,mpid42124,mpid42125,mpid42126,mpid42127,mpid42128,mpid42129,mpid42130,mpid42131,mpid42132,mpid42133,mpid42134,mpid42135,mpid42136,mpid42137,mpid42138,mpid42139,mpid42140,mpid42141,mpid42142,mpid42143,mpid42144,mpid42146,mpid42147,mpid42148,mpid42149,mpid42150,mpid42151,mpid42152,mpid42153,mpid42154,mpid42155,mpid42156,mpid42157,mpid42158,mpid42159,mpid42160,mpid42161,mpid42162,mpid42163,mpid42164,mpid42165,mpid42166,mpid42167,mpid42168,mpid42169,mpid42170,mpid42171,mpid42172,mpid42173,mpid42174,mpid42175,mpid42176,mpid42177,mpid42178,mpid42179,mpid42180,mpid42181,mpid42182,mpid42183,mpid42184,mpid42185,mpid42186,mpid42187,mpid42188,mpid42189,mpid42190,mpid42191,mpid42192,mpid42193,mpid42194,mpid42195,mpid42196,mpid42197,mpid42198,mpid42199,mpid42200,mpid42201,mpid42202,mpid42203,mpid42204,mpid42205,mpid42206,mpid42207,mpid42208,mpid42209,mpid42210,mpid42211,mpid42212,mpid42213,mpid42214,mpid42216,mpid42217,mpid42220,mpid42221,mpid42222,mpid42223,mpid42224,mpid42225,mpid42226,mpid42227,mpid42228,mpid42229,mpid42230,mpid42231,mpid42232,mpid42233,mpid42234,mpid42235,mpid42236,mpid42237,mpid42238,mpid42239,mpid42240,mpid42241,mpid42242,mpid42243,mpid42244,mpid42245,mpid42246,mpid42247,mpid42248,mpid42249,mpid42250,mpid42251,mpid42252,mpid42253,mpid42254,mpid42255,mpid42256,mpid42257,mpid42258,mpid42259,mpid42260,mpid42261,mpid42262,mpid42263,mpid42264,mpid42265,mpid42266,mpid42267,mpid42268,mpid42269,mpid42270,mpid42271,mpid42272,mpid42273,mpid42274,mpid42275,mpid42276,mpid42277,mpid42278,mpid42279,mpid42280,mpid42281,mpid42282,mpid42283,mpid42284,mpid42285,mpid42286,mpid42287,mpid42288,mpid42289,mpid42290,mpid42291,mpid42292,mpid42293,mpid42294,mpid42295,mpid42296,mpid42297,mpid42298,mpid42299,mpid42300,mpid42301,mpid42302,mpid42303,mpid42304,mpid42305,mpid42306,mpid42307,mpid42308,mpid42309,mpid42310,mpid42311,mpid42312,mpid42313,mpid42314,mpid42315,mpid42316,mpid42317,mpid42318,mpid42319,mpid42320,mpid42321,mpid42322,mpid42323,mpid42324,mpid42325,mpid42326,mpid42327,mpid42328,mpid42329,mpid42330,mpid42331,mpid42332,mpid42333,mpid42334,mpid42335,mpid42336,mpid42337,mpid42338,mpid42339,mpid42340,mpid42341,mpid42342,mpid42343,mpid42344,mpid42345,mpid42346,mpid42347,mpid42348,mpid42349,mpid42350,mpid42351,mpid42352,mpid42353,mpid42354,mpid42356,mpid42357,mpid42358,mpid42359,mpid42360,mpid42361,mpid42362,mpid42363,mpid42364,mpid42365,mpid42366,mpid42367,mpid42368,mpid42369,mpid42370,mpid42371,mpid42372,mpid42373,mpid42374,mpid42375,mpid42376,mpid42377,mpid42378,mpid42379,mpid42380,mpid42381,mpid42382,mpid42383,mpid42384,mpid42385,mpid42386,mpid42387,mpid42388,mpid42389,mpid42390,mpid42391,mpid42392,mpid42393,mpid42394,mpid42395,mpid42396,mpid42397,mpid42398,mpid42399,mpid42400,mpid42401,mpid42402,mpid42403,mpid42404,mpid42405,mpid42406,mpid42407,mpid42408,mpid42409,mpid42410,mpid42411,mpid42412,mpid42413,mpid42414,mpid42415,mpid42416,mpid42417,mpid42418,mpid42419,mpid42420,mpid42421,mpid42422,mpid42423,mpid42424,mpid42425,mpid42426,mpid42427,mpid42428,mpid42429,mpid42430,mpid42431,mpid42432,mpid42433,mpid42434,mpid42435,mpid42436,mpid42437,mpid42438,mpid42439,mpid42440,mpid42441,mpid42442,mpid42443,mpid42444,mpid42445,mpid42446,mpid42447,mpid42448,mpid42449,mpid42450,mpid42451,mpid42452,mpid42453,mpid42454,mpid42455,mpid42456,mpid42457,mpid42458,mpid42459,mpid42460,mpid42461,mpid42462,mpid42463,mpid42464,mpid42465,mpid42466,mpid42467,mpid42468,mpid42469,mpid42470,mpid42471,mpid42472,mpid42473,mpid42474,mpid42475,mpid42476,mpid42477,mpid42478,mpid42479,mpid42480,mpid42481,mpid42482,mpid42483,mpid42484,mpid42485,mpid42486,mpid42487,mpid42488,mpid42489,mpid42490,mpid42491,mpid42492,mpid42493,mpid42494,mpid42495,mpid42496,mpid42497,mpid42498,mpid42499,mpid42500,mpid42501,mpid42502,mpid42503,mpid42504,mpid42505,mpid42506,mpid42507,mpid42508,mpid42509,mpid42510,mpid42511,mpid42512,mpid42513,mpid42514,mpid42515,mpid42516,mpid42517,mpid42518,mpid42519,mpid42520,mpid42521,mpid42522,mpid42523,mpid42524,mpid42525,mpid42526,mpid42527,mpid42528,mpid42529,mpid42530,mpid42531,mpid42532,mpid42533,mpid42534,mpid42535,mpid42536,mpid42537,mpid42538,mpid42539,mpid42540,mpid42541,mpid42542,mpid42543,mpid42544,mpid42545,mpid42546,mpid42547,mpid42548,mpid42549,mpid42550,mpid42551,mpid42552,mpid42553,mpid42554,mpid42555,mpid42556,mpid42557,mpid42558,mpid42559,mpid42560,mpid42561,mpid42562,mpid42563,mpid42564,mpid42565,mpid42566,mpid42567,mpid42568,mpid42569,mpid42570,mpid42571,mpid42572,mpid42573,mpid42574,mpid42575,mpid42576,mpid42577,mpid42578,mpid42579,mpid42580,mpid42581,mpid42582,mpid42583,mpid42584,mpid42585,mpid42586,mpid42587,mpid42588,mpid42589,mpid42590,mpid42591,mpid42592,mpid42593,mpid42594,mpid42595,mpid42596,mpid42597,mpid42598,mpid42599,mpid42600,mpid42601,mpid42602,mpid42603,mpid42604,mpid42605,mpid42606,mpid42607,mpid42608,mpid42609,mpid42610,mpid42611,mpid42612,mpid42613,mpid42614,mpid42615,mpid42616,mpid42617,mpid42618,mpid42619,mpid42620,mpid42621,mpid42622,mpid42623,mpid42624,mpid42625,mpid42626,mpid42627,mpid42628,mpid42629,mpid42630,mpid42631,mpid42632,mpid42633,mpid42634,mpid42635,mpid42636,mpid42637,mpid42638,mpid42639,mpid42640,mpid42641,mpid42642,mpid42643,mpid42644,mpid42645,mpid42646,mpid42647,mpid42648,mpid42649,mpid42650,mpid42652,mpid42653,mpid42654,mpid42655,mpid42656,mpid42657,mpid42658,mpid42659,mpid42660,mpid42661,mpid42662,mpid42663,mpid42664,mpid42665,mpid42666,mpid42667,mpid42668,mpid42669,mpid42670,mpid42671,mpid42672,mpid42673,mpid42674,mpid42675,mpid42676,mpid42677,mpid42678,mpid42679,mpid42680,mpid42681,mpid42682,mpid42683,mpid42684,mpid42685,mpid42686,mpid42687,mpid42688,mpid42689,mpid42690,mpid42691,mpid42692,mpid42693,mpid42694,mpid42695,mpid42696,mpid42697,mpid42698,mpid42699,mpid42700,mpid42701,mpid42702,mpid42703,mpid42704,mpid42705,mpid42706,mpid42707,mpid42708,mpid42709,mpid42710,mpid42711,mpid42712,mpid42713,mpid42714,mpid42715,mpid42716,mpid42717,mpid42718,mpid42719,mpid42720,mpid42721,mpid42723,mpid42724,mpid42725,mpid42726,mpid42727,mpid42728,mpid42729,
34477,23/10/2020,155,Prayers - <i> [Mr Speaker in the Chair] </i>,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,4,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,4,4,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,4,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,4,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,5,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,4,-9,4,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,4,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,5,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,4,-9,4,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,4,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,-9,-9,-9,-9, 
